content,score
game ini seru sekali aku sampai begadang bermain roblox tapi yang troll itu seru tapi banyak orang yang slap tapi gpp aku tetap suka game ini karena lebih banyak pilihan game dan tolong kembalikan roblox yng dulu karna dulu bisa chat teman tapi sekarang tidak tapi tidak apa apa ada modded grow a garden tapi dandy modded knp di hapus plis kembalikan game modded🫶🫶🙏🙏,5
Saya sangat suka dengan Permainan ini karna di banyak map yg kita bisa main dan juga bisa mabar sama tmn kita. aku main Roblox ayh sampai lupa klo aku dlu player ml tapi gpp aku suka permainan ini.,5
game Roblox ini sangat seru walaupun sederhana tampaknya tapi sangat menyenangkan dan saya bisa Mabar bersama teman dan adik😄bahkan ke 5 hp ku isinya Roblox terimakasii yang buat game ini sangat menyenangkan saya kasi bintang 5😄😄🙏🙏🥰🥰🥰,5
"Game nya masih bagus sih, tapi kebanyakan bug di Roblox, kadang g ada tombol untuk lompat, kadang jalan maju sendiri, terus ngeroom sendiri",4
trimakasih sudah bikin game ini .game ini kesukaan aku bgt . beri aku satu prmintaan tower nya kebuka semua dng kan aku jg pengen main tower yg tidak tersedia plissss roblox kami memohon kepada mu roblox oke beneran kan,5
PERMAINAN NYA SERUU!!!!bisa main sama temen maupun orang lain aku suka tapi ada satu aku mau beli baju di Avatar tapi harus pakai robux tapi GPP aku suka aku main dari 2020 sampai 2025 ini aku gk pernah bosen thebest banget sih roblox nih aku kasih bintang 5 karn aku suka.,5
"ini kenapa harus update lagi? kemaren gue udh update tapi ada tulisan ""roblox anda sudah kadaluarsa"" padahal kemaren udh update dan bisa dimainin,tolong update jangan terlalu banyak,itu aja mksh",1
"ini sangat bagus bgtt aku sangat suka,game ini seru, dan tidak bikin bosan, tetapi kalok wifi ya habis aku tidak bisa memainkan nya? bisa kah roblox aku memainkan nya tanpa wifi?",5
"game nya seru tapi privacynya kurang kuat akun aku udah 6 kali log out sendiri,tiap mau login tiba² pas masuk malah suruh masukin data akun yang lama pas di masukin malah ga bisa tolong min roblox",3
dasar game jelek penyimpanan file aku penuh karena roblox sering update terus jadinya penuh penyimpanan file bikin ngelag susah main game burik jelek update terus kerjaannya tapi gak peduli penyimpanan file orang malah penuh jadi susah jangan intsal ini game,1
"kali ini lagi banyak bug di roblox kayak aku gakbisa scroll ke bawah terus temen ku on semua padahal kalo aku tanya mereka, mereka gak online sayang banget yah aku gk bisa join temen aku juga, mohon ya developer/admin untuk diperbaiki",1
"semuanya udah bagus tapi TOLONG BANGET roblox kurang kurang in upgrade, dikit dikit minta di update, oi game lu ini udah nyempitin memori ditambah upgrade mulu makin makin dah 😇💔",4
"sbenernya bagus cuman banyak alasan yang membuat kita kurang nyaman 1. suka nge bug tiba tiba 2. disconect padahal wifi lancar 3. tombol loncat telat 4. mal yang udah di masukin tiba tiba keluar sendiri, aku ngerti roblox update biar penggunanya nyaman tapi jangan terlalu sering dong 3 bulan sekali kek",4
"Roblox ini bagus game nya, grafik nya oke. hd jugaa. bisa bikin avatar sesuka hati kita juga lhoo aku mainin roblox ini dari 2022, jujur aku pas main emang seseru itu 😻 , tapi waktu dulu itu gapernah ada bug sama sekali, eh tahun skrg ternyata ada yaitu gabisa gerakin kamera,nyepam lompat, tiba"" keluar sendiri dri game/apk nya,sama hacker jg ada. tolong ya development perbaiki lebih baik lagi dari sekarang biar kita enak mainin game nya,gaada terganggu sama sekali.",5
aku suka game nya seru seru tapi aku ga suka kalo roblox update terus soalnya penyimpanan ku hampir penuh jadi kalo bisa update nya 5 bulan 1 kali aja,3
mohon game nya di perbagus dan juga banyak bug yg harus di benerin kaya akun saya mohon bisa di perbaiki ya ini nama akun saya nama akun:Harsa_278 display nama:Athena mohon di perbaiki ya bug nya Roblox,2
Game nya sih bagus tapi suka ngeleg di brokheaven trus suka keluar sendiri dari game yg youtuber nya banyak tolong di perbaiki 🙏🙏 di blox fruit juga suka patah patah sampe keluar pas udh nge gacha fruit dapet ghost. Fruit di keluarin karna nge crash ato ngeleg jadi mau pensi main roblox dan 1 lagi boros kuota sama ngeleg 😮‍💨😮‍💨😮‍💨😮‍💨,1
Min kok ini eror 268 terus ya? Katanya aku akun palsu roblox padahal aku ga pake akun palau dan koneksi terputus hampir semua game yg ku mainin padahal koneksi bagus tolong bantuan nya yaa makasii,5
game ini sangat bagus sekali aku suka banget deh sama game nya banyak banget tower yang seru seru gitu tapi kadang ada orang yang jail tapi gpp kok aku tetap suka sama game nya dan ada brokeven nya ada banyak rambut lagi yang lucu lucu gitu dan bisa bangun rumah yang bagus bagus dan aku sering main roblox soal nya aku suka banget sama game nya yaudah segitu saja ulasan dari aku dah,5
"GAMENYA BAGUS BANGET Tapi kalau lagi nge update suka ngulangin sampai 2 atau 3x, tapi bagi aku si ga masalah, dan tolong bug bug nya di perbaiki lagi biasanya suka loncat-loncat sendiri padahal aku ga mencet tombol lompat, terus biasanya kameranya gabisa gerak harus leave dlu baru bisa, tapi gpp si aku jadi punya temen lebih banyak aku rating 10/10 deh buat Roblox, semangat terus buat yang bikin game Roblox 👍🙆‼️",4
roblox sekarang lebih bagus tetapi foto nya jangan biru karena aneh pls berubah jadi semula hitam kerena lebih keren dan game nya deru dan berbagai macam dan membuat saya ingin bermain roblox terus menerus karena kita bisa berteman semua dan semoga ada item geratis 27 Mei 2025 yg lebih bagus dari pada 2023 tetapi lagi pls ic0nmu kembali kan lagi maaf ada yg buat tersinggung,5
"geme nya seru dan banyak map yang bisa kita main-in, cuma tolong banget ya roblox 🙏, hilangin bug-bug nya, seperti masuk ke bawah tanah, dan tolong banget untuk banyak ini item item gratis, dan jika saya topup, pasti harga item naik seperti awalnya 50r tapi naik ke 90r atau tidak 150r, dan juga sering sering ada-in event yang ada item gratisnya, dan perbagus grafik nya, dan juga untuk hilangkan delta, karna sangat meresahkan, sekian dari saya",4
banyak map seruh lagi ada tower apalagi ada map brokaven yang paling seruh ada motor mobil banyak banget ada ava Roblox paling cakep apa lagi ada map yang seram dan menakutkan aku sangat senang sekali karna aku selalu bermain Roblox,5
"saran buat saya Roblox saya sekarang TDK bisa bergabung ke virtual Oby maupun tower knp ?, aku sudah berulang ulang kali menginstal aplikasi Roblox TPI tetep saja TDK bisa bergabung dengan virtual Oby maupun tower,sampai akun saya hilang total jadi tolang di perbaiki ya , terimakasih 🙏🙏",2
"Game nya asik+bisa Mabar tapi kadang aku ga bisa masuk ke map malah Keluar Roblox,dan ada beberapa bug kayak tb tb keluar dari map dan tiba tiba kalo aku main tower suka tiba tiba mati,sama aku ga bisa jalan dan loncat untuk saat ini saya kasih bintang tiga dulu,tolong perbaiki lagi ya dan tolong perbanyak item gratis yang bagus, tolong segera diperbaiki karna saya ingin bermain Roblox lagi🙏🏻😊",3
Roblox adalah permainan yang sangat seru walaupun robux nya harus bayar tapi aku pakai karakter seadanya saja dan di situ juga bisa Mabar dan banyak tower di sana sih,5
"gamenya sangat seru, namun tolong harga robux nya di kurangin, itu mahal bgt, tpi bug ny jg bagus ko, bisa terbang di tower klo jaringan lelet, pakleng deh buat ini, aku udh cinta mati sama robelok #robloxjanganpernahpergi🥺😭😔",5
Game nya keren ada grafik nya ada avatar edit nya map nya banyak terus roblox di edit ava nya aksesoris nya tapi yang keren harus top up tapi gk papa yang penting keren(^^)／＼(^^),5
pas aku mau hapus roblox karna lupa sandi nya aku juga mau top up buat akun baru pas aku mau hapus tetap ada dan pas aku coba main kameranya aneh gk bisa di atur gimana cara balikin kameranya game nya tapi game nya seruuuuuuuu banget banyak map nya,5
"aku suka banget game iniiii , tapi biasanya aku gasuka sama glitch atau bug apalagi pas aku telponan sama temen aku malah mati telfonnya padahal kami mau mabar kan? huh masalah hacker juga tolong dihilangkan karena ada gen alpha di roblox nanti dia makin takut sama hacker hacker itu (cmiiw)",5
"ga tau kenapa di aku ngelag bangett, suka keluar sendiri gitu padahal jaringannys baguss. terus juga suka ngebug jalan sendiri gituu tolong lah Roblox diperbaiki yang jaringan sama bug kan, kalau main jadi ga nyaman 😭😭",2
"Game nya bagus udh lumayan lama mainnya, Seru juga main map map yang lain bisa dapetin temen dari mana pun tapi gabisa masuk map evade gatau knp padahal di hp lama bisa main evade, dan selalu ngeLagh atau ngebugh tiba"" apalagi ngeblur, yg pokonya makasi udh nyiptain game roblox bisa nemenin kalo lagi gaada temen atau kesepian maskipun selalu ngeLagh 😸👍🏻",5
Roblox Corporation seharusnya [FPS]tanah nya tolong di betulin setiap mati mesti kill nya ngulang dan updatetin di FPS tanah ada senjata baru yaitu pisau pedang dan bazoka updatetin yang ini ya dan bisa nge edit karakter nya tapi gratis tanpa bayar tapi di marketplace ada yang gratis ada yang robux,5
"seru tapi mahal mahal tolong dong Roblox agak di murah kan dikit terus 1 aja yang bagus terus gratis kagak usah main tower lagi setiap aku namatin tower pasti dapat lencana tapi ga bisa di pake ga bisa di tuker ama robuk, tpi menurut aku seru sih geme roblok ini segitu aja ya pengalaman aku tapi pliss banget besarin lah jump nya aku setiap main tower pasti suka ga kepencet 🙂🙃 segitu aja pengalaman aku terimakasih telah membaca🙏🏻🙏🏻",5
"game sudah bagus kok, tapi grafik di HP saya pixel pixel, dan tolong diperbaiki lagi bug nya. Karena kebanyakan lag dan bug bug yang aneh di roblox, jadi tong diperbaiki lagi (＾ｖ＾).",4
"game nya bagus tapi saat main game beberapa renderingnya eror pas setelah renderingnya eror ilang, habis 2 server habis di mainin langsung muncul lagi rendering erornya tolong ya Roblox di perbaiki erornya",4
game nya sih bagus tapi kadang-kadang suka distconnet padahal wi-fi ku tetap nyala lohhh semoga game ini di perbarui yaa soalnya aku suka banget game ini aku main dari tahun 2021 lohhh udah lama banget kann makanya di perbarui lagi ya biar aku bisa nge rating map apa aja apa lagi map nya banyak ada brookhaven ada tower dan obby aku sih suka tower kalo obby aku kurang suka sihh dan banyak lain lagi map nyaa jd aku suka bangett lohhh roblox jangan pergi yaa perbarui lagi yaaa roblox aku suka main,5
Roblox game nya seru banget tapi ad sedikit lag dan bug di Roblox gw pas lagi main dead rails tiba tiba block nya hilang tapi beberapa hari kemudian udah ga lagi tapi masih suka lag jadi ku kasih 4 aja makasih,4
gamenya bagus tapi mohon untuk hilangkan bugnya soalnya saya pernah ngalamin bug jalan sendiri dan saat saya main brokheaven itu waktu mau nulis gitu agak ngelag dikit meski begitu saya tetap suka roblox ❤❤🤗🤗,4
bintang tiga aja karena banyak bug tapi ada juga yang menguntungkan tapi knp tiba tiba aku ga bisa main ada tulisan nya koneksi terputus tapi sinyal ku baik baik aja plssss perbaiki game nya roblox dan knp incomu di ban kan dia udah selamatkan roblox,3
"game ini sangat menarik 💗 banyak item yg bagus dll, kita bisa membuat avatar kita sendiri, bermain di berbagai map yg bermacam macam 🤩 meskipun ada gangguan dengan seperti error pada map dan ngebag dan hecker 😱 aku akan mengasih bintang 5 👍 roblox ny berubah menjadi warna biru 🔵 seperti Facebook itu yg tidak ku sukai aku merindukan Roblox yg berwarna abu-abu ok sekian dariku Terimakasih 🥳🎉🎊💨",5
"tolong untuk roblox gamenya di perbaiki lagi soalnya banyak bug yg menganggu, contohnya yg pling bkin sya ksel itu kameranya, sya pgn gerakin malah di zoom, jdi agak ga mood buat maen lgi sama kadang suka lompat2 sndiri sama jalan sndiri, klo bisa bug ny diperbaiki secepatnya",4
"haloo! aku adalah pemain roblox, sebenernya aku kontenin roblox gitu, tapi cuman masih konten kreator kecil kecilan, boleh gak ya kak aku request? jangan kasih ngebut kak, kek contoh bug gak bisa masuk ke roblox padahal jaringannya masih lancar dan lain lainnya. Bukan bermaksud mengejek ya kak bukan, maaf kak developer nya kalo menyakitkan bagi kakak. Semoga di denger ya 😄",5
"Bagus gamenya semua ada dari horror sampai obby pun ada tapi tolong game game yang grafik nya lumayan banyak tolong di kurangi karna bisa mempanaskan hp, Tapi mungkin pihak roblox bisa mengatasi hacker hackernya dan kurangin bug nya sebenarnya udah dari 2021 main udah 4 tahun main rasanya pengen banget main tapi ya begitu kadang kadang disuruh jadi ngambek, Oferaal semuanya bagus tapi bugnya dikurangin aja agar player lain juga nyaman untuk bermain dan mohon untuk nama player yang 17+ banned aja",4
"Roblox bagiku menyenangkan, memiliki berbagai permainan dengan berbagai genre seperti Obby, Horror, RP, dll. Dan kita bisa menghias karakter sendiri, kurangnya adalah, terkadang di suatu game mengalami lag, dan maraknya hacker² yang tersebar di dalam Roblox. Terimakasih",4
"cinta banget sama game ini, map nya banyak untuk di main kan....bahkan game seperti free fire&block blast juga ada di dalam game ini, tidak akan membuat bosan, saran dari saya jangan terlalu sering update haha, itu menggunakan memori yang banyak🥲 ....but, big love for roblox💗💗",5
tolonglah Roblox untuk game nya udah bagus banyak map nya juga tapi masalah nya tombol lompat terlalu kecil dan mojok sama sering ngelag juga jadi tolong untuk pihak Roblox di perbaiki terutama tombol lompat nya!!,5
Ini gimana sih game nya kok pas main objek objek nya sebagian kagak ke lihat gimana nih kok jadi gini sih jadi males aku main roblox jika ada bugnya lah ngelag mulu lah objeknya pada ilang lah gimana sih aku mohon perbaiki y soalnya hanya ini game yg aku sering mainkan seru lagi jadi tolong ya perbaiki 🙏,1
Game nya sangat bagus 👍 tapi pas main broohaven ada block² yang masih loading tapi semua map yang ada di roblox gk ada yang block masih loading makanya gw kasih bintang 5 🤗 Tapi pas di hapus lanjut donwload lagi itu sudah gk ada block² yang hilang jadi terima kasih 😘💕,5
"bagus, fitur² nya cuman saya tanya ini yg bug nya tolong banget di hilangin🙏🏻🙏🏻 dan loncat nya padahal saya sudah pencet tombol loncat kok gk loncat sih?😭, ada apa ya?? ada lgi nih saya pas main game favorit saya namanya, bola hantu kok gak bisa, di pencet blok?🥺, ini knp, ya btw, saya kangen roblox dulu warna hitam putih😫😫 plss kembali🙏🏻🙏🏻",4
"sangat menarik dan cocok buat pas rebahan, tapi biasanya saya sering sekali main yg blox fruit. jadi saya suka Roblox dari lama tapi sayang akun saya hilang dan membuat akun baru dan memainkan sampai lelah. tapi ingat main boleh lupa Sebayang jangan",5
ni game bagus tapii!!!!!!! ni game update melulu panas gw cok! tiap main leg padahal jaringan bagus tapi ternyata update!!!? bingung setiap malam. Roblox kek mana ni perbaiki lagi lah masalah update ny. saya kasih bintang 1 gw pusing jir!!!! dh bye 🫵🫵😞,1
"menurutku masalah utama yg belum juga di perbaiki oleh Roblox sampai sekarang adalah, sering sekali di suruh menghubungkan ulang ke server, tetapi tidak bisa, harusnya di permudah menghubungkan kembali agar tidak memulai ulang permainan, dan bisa tetap berada di server yg sama agar tidak terpisah dengan teman yg main dari awal dengan kita.",1
lumayan lah tapi mohon diperbaiki lagi😊 soalnya kalo aku masuk brookhaven malah keluar lagi dan nggak bisa masuk lagi ke brookhaven jadinya aku main game lain😔 tapi nggak apa apa soalnya aku masih bisa mainyang game lain aku juga suka tower nya kok dan juga banyak teman yang bisa nemeni aku pas main roblox 😇 aku suka banget game roblox ya walau ada nge lag dikit dikit lah tapi nggak apa apa aku tetap suka dan ini jadi permainan terfavoritku sekian dari aku maaf jika ada salah kata thank you:],5
game ini bagus banget plis kayak bisa Mabar terus ketemu orang-orang random gitu seru pokoknya deh. Tapi pas ga ada kuota ga bisa dimainin 😭🙏🏻tapi gamenya tetep bagus kok👍🏻. Harapan ku update terbaru nya Roblox ada beberapa item free aminnnn i really like this game love u🤍👍🏻😁,5
"Aplikasi Roblox sangat menyenangkan, tapi saya ingin meminta fitur untuk menemukan teman-teman yang juga menggunakan aplikasi seperti di WhatsApp. Fitur ini akan membuat pengalaman bermain game lebih menyenangkan. Tolong pertimbangkan untuk menambahkannya di update berikutnya! 😊",5
"game ini bagus, seru juga dimainin nya, tapi bisa gak kalo semua tower nya itu tolong di kasih checkpoint / reset , tapi game nya agak ngebug, ngeleg terus obby atau tower nya itu jangan ada stage menghilang dan onekil semoga roblox bisa dikasih Robux gratis tapi ada sih ava gratisan, tapi jelek sekian hatur nuhun",4
